0.004995, 0.005, 0.002101, -0.762388451579164, 0, 1, 0, 0.528716535473749, 0, 0
0.009998, 0.005, 0.002039, -0.762388451579164, 0, 1, 0, 0.528716535473749, 0, 0
0.015, 0.005, 0.00206, -0.762388451579164, 0, 1, 0, 0.528716535473749, 0, 0
0.020003, 0.005, 0.002053, -0.760854470791278, 0.0239808239224021, 1, 0, 0.527297108280487, 0.306796157577138, 0.0340884619530154
0.025006, 0.005, 0.002026, -0.757786509215507, 0.167865767456815, 1, 0, 0.520621322066379, 0.613592315154254, 0.128778634044722
0.030008, 0.005, 0.001998, -0.739378739760879, 0.57553977413765, 1, 0, 0.498792030962758, 3.68155389092553, 0.57739962715476
0.035011, 0.005001, 0.002046, -0.711767085578938, 1.27098366788731, 1, 0, 0.462690778958189, 5.52233083638831, 1.47174245748857
0.040013, 0.005, 0.00199, -0.679553489033339, 2.13429332909379, 1, 0, 0.41849431354625, 6.4427193091197, 2.47413859421422
0.045015, 0.005, 0.002009, -0.645805911699855, 3.09352628598987, 1, 0, 0.370000722070362, 6.74951546669682, 3.39013388170179
0.050018, 0.005001, 0.002093, -0.610524353578485, 4.14868253857556, 1, 0, 0.317210004530523, 7.05631162427394, 4.17075158476481
0.055021, 0.005, 0.00201, -0.57370881466923, 5.20383879116125, 1, 0, 0.263959092754319, 7.36310778185107, 4.84607561105319
0.060023, 0.005, 0.001976, -0.533825314184203, 6.04316762844533, 1, 0, 0.218420889117448, 7.97670009700535, 5.47359301735875
0.065025, 0.005, 0.002031, -0.497009775274948, 6.61870740258298, 1, 0, 0.184354636479165, 7.36310778185107, 5.96166211115196
0.070028, 0.005001, 0.001976, -0.460194236365692, 6.97841976141901, 1, 0, 0.158921480452947, 7.36310778185107, 6.27309448241843
0.07503, 0.005, 0.00202, -0.421844716668551, 7.24220882456543, 1, 0, 0.136865062017948, 7.6699039394282, 6.54940812202315
